,0,1,2,3
0,"[3, 1, 32, 'relu', 50, 10]",0.2971079647541046,0.22348307073116302,0.3108115494251251
1,"[3, 1, 32, 'relu', 30, 10]",0.29723310470581055,0.22556255757808685,0.3109000027179718
2,"[3, 1, 32, 'relu', 40, 10]",0.2972506582736969,0.22480350732803345,0.3109048008918762
3,"[3, 1, 32, 'tanh', 20, 10]",0.29771560430526733,0.2281830757856369,0.311575710773468
4,"[3, 1, 32, 'relu', 15, 10]",0.2979080379009247,0.22984260320663452,0.31174930930137634
5,"[3, 1, 64, 'relu', 20, 10]",0.2981087863445282,0.22477921843528748,0.3119535744190216
6,"[3, 1, 64, 'relu', 50, 10]",0.2982303202152252,0.22455532848834991,0.31215718388557434
7,"[3, 1, 64, 'relu', 30, 10]",0.2982631027698517,0.2253342568874359,0.31211110949516296
8,"[3, 1, 32, 'tanh', 40, 10]",0.2983134984970093,0.2307170182466507,0.31219854950904846
9,"[3, 1, 64, 'relu', 40, 10]",0.2983338534832001,0.2247990220785141,0.3122338354587555
10,"[3, 1, 128, 'sigmoid', 50, 2]",0.29839539527893066,0.23070572316646576,0.3122461140155792
11,"[3, 1, 128, 'relu', 15, 10]",0.2988140285015106,0.22609573602676392,0.31267714500427246
12,"[3, 1, 32, 'tanh', 15, 10]",0.2989042103290558,0.2293260544538498,0.31263670325279236
13,"[3, 1, 32, 'relu', 20, 7]",0.29893410205841064,0.22600813210010529,0.3128626048564911
14,"[3, 1, 128, 'relu', 50, 10]",0.29904595017433167,0.22605092823505402,0.31294265389442444
15,"[3, 1, 64, 'tanh', 30, 10]",0.2990574538707733,0.2238778918981552,0.3130338191986084
16,"[3, 1, 128, 'relu', 40, 10]",0.2990958094596863,0.22624248266220093,0.3130030632019043
17,"[3, 1, 32, 'tanh', 15, 7]",0.2991234064102173,0.2251989245414734,0.31301969289779663
18,"[3, 1, 64, 'tanh', 15, 10]",0.2991357743740082,0.22560833394527435,0.3130635619163513
19,"[3, 1, 128, 'tanh', 40, 10]",0.299154132604599,0.22413156926631927,0.3131497800350189
20,"[3, 1, 32, 'relu', 20, 10]",0.29915475845336914,0.2273423671722412,0.31316861510276794
21,"[3, 1, 32, 'tanh', 30, 7]",0.2992335855960846,0.22482462227344513,0.31319460272789
22,"[3, 1, 128, 'tanh', 50, 10]",0.29925453662872314,0.22391504049301147,0.3132610321044922
23,"[3, 1, 32, 'sigmoid', 20, 10]",0.2993220090866089,0.2311946451663971,0.313277930021286
24,"[3, 1, 32, 'sigmoid', 30, 10]",0.2993254065513611,0.2312849909067154,0.31335845589637756
25,"[3, 1, 64, 'relu', 15, 10]",0.29933154582977295,0.22831325232982635,0.3132809102535248
26,"[3, 1, 128, 'tanh', 30, 10]",0.2993456721305847,0.22399267554283142,0.31335923075675964
27,"[3, 1, 32, 'tanh', 30, 10]",0.29947081208229065,0.2258027344942093,0.3134535551071167
28,"[3, 1, 64, 'sigmoid', 30, 10]",0.2994757890701294,0.22787617146968842,0.3133644163608551
29,"[3, 1, 64, 'tanh', 40, 10]",0.2994758188724518,0.22506433725357056,0.3134625256061554
30,"[3, 1, 64, 'relu', 20, 7]",0.29950764775276184,0.22692471742630005,0.31344443559646606
31,"[3, 1, 32, 'tanh', 40, 7]",0.2995346188545227,0.2250068187713623,0.3135339021682739
32,"[3, 1, 64, 'relu', 15, 7]",0.29956674575805664,0.226951465010643,0.3134917914867401
33,"[3, 1, 128, 'relu', 20, 10]",0.2996111214160919,0.22745642066001892,0.31350764632225037
34,"[3, 1, 32, 'tanh', 20, 7]",0.29964494705200195,0.22659483551979065,0.3136101961135864
35,"[3, 1, 32, 'sigmoid', 15, 10]",0.2996581196784973,0.2332266867160797,0.31329020857810974
36,"[3, 1, 128, 'relu', 30, 10]",0.29975786805152893,0.22693918645381927,0.31367698311805725
37,"[3, 1, 64, 'tanh', 20, 10]",0.2999168336391449,0.22605586051940918,0.31389787793159485
38,"[3, 1, 32, 'tanh', 50, 7]",0.2999248206615448,0.22628942131996155,0.31391382217407227
39,"[3, 1, 32, 'relu', 30, 7]",0.2999431788921356,0.22661572694778442,0.31392982602119446
40,"[3, 1, 32, 'relu', 40, 7]",0.3000452220439911,0.2270226627588272,0.3140817880630493
41,"[3, 1, 128, 'relu', 50, 7]",0.30013227462768555,0.22939783334732056,0.3142485022544861
42,"[3, 1, 32, 'tanh', 50, 10]",0.30016836524009705,0.22499197721481323,0.3141917288303375
43,"[3, 1, 128, 'tanh', 20, 10]",0.3001765012741089,0.22481940686702728,0.3142429292201996
44,"[3, 1, 32, 'sigmoid', 50, 10]",0.30021315813064575,0.2275601327419281,0.3143848776817322
45,"[3, 1, 32, 'sigmoid', 40, 7]",0.3003810942173004,0.22799767553806305,0.3145034611225128
46,"[3, 1, 64, 'tanh', 50, 10]",0.300437331199646,0.2258925586938858,0.3144814074039459
47,"[3, 1, 64, 'relu', 40, 7]",0.3005638122558594,0.2277110368013382,0.3145802915096283
48,"[3, 1, 32, 'relu', 15, 7]",0.3006161153316498,0.22871288657188416,0.314616322517395
49,"[3, 1, 64, 'tanh', 40, 7]",0.3006288707256317,0.22574247419834137,0.3147181570529938
50,"[3, 1, 32, 'relu', 50, 7]",0.30063676834106445,0.2271805703639984,0.31479430198669434
51,"[3, 1, 64, 'sigmoid', 15, 10]",0.30068716406822205,0.2295462191104889,0.3146463632583618
52,"[3, 1, 64, 'relu', 50, 7]",0.3008120357990265,0.2281697690486908,0.3148593604564667
53,"[3, 1, 32, 'tanh', 15, 5]",0.3011403977870941,0.22782301902770996,0.3151741027832031
54,"[3, 1, 32, 'relu', 30, 5]",0.30114442110061646,0.2289876937866211,0.3152603209018707
55,"[3, 1, 32, 'relu', 15, 5]",0.3011474907398224,0.2301609069108963,0.31515762209892273
56,"[3, 1, 64, 'tanh', 20, 7]",0.30117663741111755,0.22753533720970154,0.31520575284957886
57,"[3, 1, 64, 'tanh', 15, 7]",0.3012717366218567,0.22807234525680542,0.31528976559638977
58,"[3, 1, 64, 'tanh', 30, 7]",0.30127182602882385,0.22716695070266724,0.3153519928455353
59,"[3, 1, 32, 'tanh', 20, 5]",0.30129045248031616,0.22670817375183105,0.31536445021629333
60,"[3, 1, 32, 'relu', 20, 5]",0.30130571126937866,0.23051492869853973,0.31531378626823425
61,"[3, 1, 128, 'relu', 40, 7]",0.3013438880443573,0.2276020497083664,0.3154701590538025
62,"[3, 1, 32, 'relu', 40, 5]",0.3015908896923065,0.22878655791282654,0.31573525071144104
63,"[3, 1, 64, 'relu', 30, 7]",0.3016112446784973,0.23088251054286957,0.31555941700935364
64,"[3, 1, 64, 'sigmoid', 40, 10]",0.30173367261886597,0.230446919798851,0.31589940190315247
65,"[3, 1, 128, 'relu', 20, 7]",0.3019244074821472,0.23064719140529633,0.3159010112285614
66,"[3, 1, 32, 'tanh', 40, 5]",0.3019721806049347,0.22882558405399323,0.3160921037197113
67,"[3, 1, 32, 'tanh', 30, 5]",0.3019736409187317,0.22901147603988647,0.31608855724334717
68,"[3, 1, 64, 'tanh', 50, 7]",0.3019936680793762,0.22921085357666016,0.31605735421180725
69,"[3, 1, 128, 'relu', 30, 7]",0.3020005226135254,0.2295009046792984,0.31603309512138367
70,"[3, 1, 128, 'tanh', 15, 10]",0.3020394444465637,0.22965918481349945,0.316057413816452
71,"[3, 1, 32, 'relu', 50, 5]",0.30205175280570984,0.23020070791244507,0.31621989607810974
72,"[3, 1, 32, 'sigmoid', 30, 7]",0.3021355867385864,0.23109689354896545,0.31639495491981506
73,"[3, 1, 32, 'tanh', 50, 5]",0.3022385537624359,0.228707417845726,0.31639131903648376
74,"[3, 1, 128, 'tanh', 50, 7]",0.3022800385951996,0.22862496972084045,0.3163925111293793
75,"[3, 1, 64, 'relu', 30, 5]",0.3022818863391876,0.23053836822509766,0.3163398802280426
76,"[3, 1, 128, 'relu', 15, 7]",0.3022844195365906,0.23062719404697418,0.31628143787384033
77,"[3, 1, 64, 'relu', 40, 5]",0.3025374412536621,0.229871466755867,0.3166919946670532
78,"[3, 1, 64, 'sigmoid', 20, 10]",0.30280277132987976,0.23367264866828918,0.3169281780719757
79,"[3, 1, 128, 'tanh', 40, 7]",0.3028098940849304,0.22850260138511658,0.3169575035572052
80,"[3, 1, 128, 'tanh', 30, 7]",0.3029939830303192,0.22882665693759918,0.31713345646858215
81,"[3, 1, 64, 'tanh', 50, 5]",0.3030925691127777,0.23009872436523438,0.31724682450294495
82,"[3, 1, 64, 'relu', 50, 5]",0.30313733220100403,0.22955480217933655,0.31743124127388
83,"[3, 1, 128, 'sigmoid', 50, 10]",0.3031562566757202,0.2343062311410904,0.31725063920021057
84,"[3, 1, 128, 'sigmoid', 30, 10]",0.3032451272010803,0.23499725759029388,0.3172931671142578
85,"[3, 1, 128, 'tanh', 20, 7]",0.30333465337753296,0.2285904586315155,0.31749865412712097
86,"[3, 1, 64, 'relu', 15, 5]",0.30335426330566406,0.2321764975786209,0.31745895743370056
87,"[3, 1, 64, 'tanh', 40, 5]",0.3033701479434967,0.22941456735134125,0.3175298869609833
88,"[3, 1, 64, 'relu', 20, 5]",0.3034241199493408,0.23159925639629364,0.31757059693336487
89,"[3, 1, 128, 'sigmoid', 40, 10]",0.303439199924469,0.23443718254566193,0.3175514042377472
90,"[3, 1, 128, 'sigmoid', 20, 10]",0.3035005033016205,0.23566290736198425,0.31747761368751526
91,"[3, 1, 128, 'relu', 50, 5]",0.30352962017059326,0.2305295616388321,0.31778761744499207
92,"[3, 1, 128, 'sigmoid', 15, 10]",0.3036676347255707,0.23570284247398376,0.3175991475582123
93,"[3, 1, 64, 'sigmoid', 30, 7]",0.3036777675151825,0.2327600121498108,0.3177593946456909
94,"[3, 1, 64, 'tanh', 30, 5]",0.30372416973114014,0.22959913313388824,0.3178982436656952
95,"[3, 1, 128, 'tanh', 15, 7]",0.3039037883281708,0.22890712320804596,0.3180845081806183
96,"[3, 1, 128, 'relu', 30, 5]",0.30469757318496704,0.23080408573150635,0.31888532638549805
97,"[3, 1, 32, 'sigmoid', 20, 7]",0.3048030138015747,0.23438948392868042,0.31910082697868347
98,"[3, 1, 64, 'sigmoid', 15, 7]",0.30518797039985657,0.23452097177505493,0.31923672556877136
99,"[3, 1, 64, 'tanh', 20, 5]",0.3052421510219574,0.230445995926857,0.3194633722305298
100,"[3, 1, 64, 'tanh', 15, 5]",0.30528849363327026,0.23014768958091736,0.3194921016693115
101,"[3, 1, 128, 'relu', 20, 5]",0.30572766065597534,0.23102398216724396,0.31991472840309143
102,"[3, 1, 128, 'relu', 40, 5]",0.30601614713668823,0.2311505675315857,0.3203551769256592
103,"[3, 1, 128, 'tanh', 50, 5]",0.3062402009963989,0.2323300540447235,0.32055801153182983
104,"[3, 1, 128, 'tanh', 40, 5]",0.3065544068813324,0.2312171459197998,0.32086917757987976
105,"[3, 1, 32, 'sigmoid', 50, 7]",0.3067326247692108,0.23661963641643524,0.321399062871933
106,"[3, 1, 32, 'sigmoid', 50, 5]",0.3067851662635803,0.23612193763256073,0.3212595283985138
107,"[3, 1, 128, 'sigmoid', 30, 2]",0.307029128074646,0.23428504168987274,0.32124587893486023
108,"[3, 1, 128, 'relu', 15, 5]",0.30742645263671875,0.232920840382576,0.32166728377342224
109,"[3, 1, 128, 'tanh', 30, 5]",0.30753588676452637,0.23137801885604858,0.3218563497066498
110,"[3, 1, 64, 'sigmoid', 40, 7]",0.30784380435943604,0.2371097207069397,0.32251858711242676
111,"[3, 1, 32, 'sigmoid', 15, 5]",0.30837249755859375,0.23893246054649353,0.32280734181404114
112,"[3, 1, 32, 'relu', 50, 2]",0.3086034059524536,0.24145978689193726,0.32318365573883057
113,"[3, 1, 128, 'tanh', 20, 5]",0.30887773633003235,0.23214489221572876,0.3232281506061554
114,"[5, 1, 128, 'sigmoid', 30, 10]",0.3089117705821991,0.24002110958099365,0.322799950838089
115,"[3, 1, 64, 'sigmoid', 20, 7]",0.30921873450279236,0.24139779806137085,0.32374778389930725
116,"[5, 1, 32, 'relu', 15, 10]",0.3092723786830902,0.23998981714248657,0.3230762183666229
117,"[3, 1, 64, 'sigmoid', 50, 7]",0.30928850173950195,0.23942306637763977,0.3239363133907318
118,"[5, 1, 32, 'relu', 30, 10]",0.30961883068084717,0.24164241552352905,0.3234781324863434
119,"[3, 1, 32, 'sigmoid', 15, 7]",0.3096488118171692,0.23937131464481354,0.32424867153167725
120,"[5, 1, 32, 'tanh', 20, 10]",0.3096723258495331,0.24140840768814087,0.32352936267852783
121,"[5, 1, 32, 'tanh', 15, 10]",0.3096839487552643,0.2409547120332718,0.3235338628292084
122,"[5, 1, 32, 'relu', 20, 10]",0.30972400307655334,0.24023374915122986,0.3236719071865082
123,"[5, 1, 128, 'sigmoid', 50, 10]",0.30983832478523254,0.2421731948852539,0.3235231637954712
124,"[5, 1, 32, 'tanh', 40, 10]",0.3098912835121155,0.24221251904964447,0.32376447319984436
125,"[5, 1, 32, 'sigmoid', 40, 10]",0.30997103452682495,0.24125835299491882,0.3238355815410614
126,"[5, 1, 32, 'relu', 15, 7]",0.3100268244743347,0.24203766882419586,0.3239186704158783
127,"[5, 1, 32, 'tanh', 30, 10]",0.31008896231651306,0.24235640466213226,0.32397496700286865
128,"[3, 1, 32, 'sigmoid', 40, 10]",0.31009048223495483,0.24248850345611572,0.3250213861465454
129,"[5, 1, 32, 'relu', 40, 10]",0.31011196970939636,0.24251689016819,0.32406675815582275
130,"[3, 1, 64, 'sigmoid', 50, 10]",0.3102303445339203,0.23957562446594238,0.3248087465763092
131,"[5, 1, 32, 'tanh', 50, 10]",0.3102613389492035,0.24258586764335632,0.324172705411911
132,"[5, 1, 64, 'relu', 15, 10]",0.3103353679180145,0.24344561994075775,0.3242323100566864
133,"[5, 1, 32, 'relu', 50, 10]",0.31034213304519653,0.2433646023273468,0.3243279755115509
134,"[3, 1, 128, 'tanh', 15, 5]",0.310427725315094,0.23358416557312012,0.32479918003082275
135,"[5, 1, 64, 'relu', 50, 10]",0.3104875981807709,0.2446369081735611,0.3243820369243622
136,"[3, 1, 128, 'sigmoid', 15, 7]",0.3104972541332245,0.23714837431907654,0.325042724609375
137,"[5, 1, 64, 'tanh', 15, 10]",0.3105281889438629,0.24356046319007874,0.32440730929374695
138,"[5, 1, 64, 'relu', 40, 10]",0.31057214736938477,0.24432887136936188,0.32448336482048035
139,"[5, 1, 64, 'tanh', 50, 10]",0.31058529019355774,0.24414359033107758,0.324489563703537
140,"[5, 1, 64, 'tanh', 20, 10]",0.31062304973602295,0.24398280680179596,0.32450398802757263
141,"[5, 1, 64, 'tanh', 30, 10]",0.3107008934020996,0.2440595179796219,0.324573278427124
142,"[5, 1, 128, 'relu', 15, 10]",0.3107416331768036,0.24408476054668427,0.3246719539165497
143,"[5, 1, 64, 'relu', 30, 10]",0.3107970356941223,0.2449129968881607,0.32471588253974915
144,"[5, 1, 64, 'relu', 20, 10]",0.3108189105987549,0.24472828209400177,0.32479166984558105
145,"[5, 1, 32, 'sigmoid', 30, 10]",0.310855507850647,0.24280217289924622,0.32485851645469666
146,"[5, 1, 32, 'relu', 40, 7]",0.3109661638736725,0.24361374974250793,0.32501959800720215
147,"[5, 1, 32, 'relu', 20, 7]",0.31101158261299133,0.24458672106266022,0.3249903619289398
148,"[5, 1, 128, 'relu', 30, 10]",0.31104788184165955,0.2454535961151123,0.32492873072624207
149,"[5, 1, 32, 'tanh', 15, 7]",0.31105491518974304,0.24273169040679932,0.3249659240245819
150,"[5, 1, 64, 'tanh', 40, 10]",0.3110738694667816,0.24497762322425842,0.32500243186950684
151,"[5, 1, 32, 'tanh', 30, 7]",0.3110877573490143,0.24288931488990784,0.32501527667045593
152,"[5, 1, 128, 'relu', 20, 10]",0.3111448585987091,0.24534296989440918,0.32502076029777527
153,"[5, 1, 32, 'tanh', 40, 7]",0.3111588656902313,0.24292241036891937,0.3251289427280426
154,"[5, 1, 128, 'relu', 40, 10]",0.31116414070129395,0.24578599631786346,0.32504287362098694
155,"[5, 1, 32, 'tanh', 20, 7]",0.31119221448898315,0.24327120184898376,0.32512879371643066
156,"[5, 1, 32, 'tanh', 50, 7]",0.3111955225467682,0.24305596947669983,0.32516971230506897
157,"[5, 1, 64, 'sigmoid', 30, 10]",0.31121399998664856,0.24502654373645782,0.3251945376396179
158,"[5, 1, 32, 'relu', 30, 7]",0.3112267851829529,0.24332885444164276,0.3252452313899994
159,"[3, 1, 64, 'sigmoid', 40, 2]",0.31122952699661255,0.2534105181694031,0.3255714178085327
160,"[5, 1, 128, 'tanh', 40, 10]",0.3112996220588684,0.24504439532756805,0.3251926302909851
161,"[5, 1, 128, 'tanh', 30, 10]",0.3113050162792206,0.24500451982021332,0.3251880705356598
162,"[5, 1, 128, 'relu', 50, 10]",0.3113102912902832,0.24576528370380402,0.32524821162223816
163,"[5, 1, 128, 'sigmoid', 15, 7]",0.31131964921951294,0.24652670323848724,0.3249669075012207
164,"[5, 1, 128, 'tanh', 20, 10]",0.3114222288131714,0.24509403109550476,0.3252938687801361
165,"[5, 1, 32, 'relu', 50, 7]",0.31155845522880554,0.24521659314632416,0.3256130516529083
166,"[5, 1, 128, 'tanh', 50, 10]",0.31161972880363464,0.24599342048168182,0.3255811929702759
167,"[5, 1, 128, 'tanh', 15, 10]",0.31168127059936523,0.24551822245121002,0.32554182410240173
168,"[5, 1, 64, 'relu', 40, 7]",0.3117158114910126,0.24408341944217682,0.3257012665271759
169,"[5, 1, 64, 'relu', 15, 7]",0.3117438852787018,0.2443731427192688,0.32572612166404724
170,"[5, 1, 32, 'relu', 40, 5]",0.3118743598461151,0.2461201399564743,0.3259265720844269
171,"[3, 1, 32, 'sigmoid', 20, 5]",0.31194207072257996,0.24324417114257812,0.3267453908920288
172,"[5, 1, 64, 'relu', 20, 7]",0.31200507283210754,0.24530348181724548,0.325970321893692
173,"[5, 1, 64, 'relu', 30, 7]",0.31205010414123535,0.24572136998176575,0.3260435163974762
174,"[5, 1, 64, 'sigmoid', 40, 10]",0.31212449073791504,0.24679683148860931,0.326164573431015
175,"[5, 1, 64, 'relu', 50, 7]",0.31222790479660034,0.24575242400169373,0.3262764513492584
176,"[5, 1, 64, 'tanh', 15, 7]",0.3122583329677582,0.24429039657115936,0.3261837065219879
177,"[5, 1, 64, 'tanh', 30, 7]",0.31226763129234314,0.24393434822559357,0.3262050449848175
178,"[5, 1, 32, 'relu', 15, 5]",0.3122795820236206,0.245926633477211,0.3262534439563751
179,"[5, 1, 64, 'tanh', 20, 7]",0.31229984760284424,0.24416792392730713,0.3262284994125366
180,"[3, 1, 32, 'relu', 40, 2]",0.3123549222946167,0.24706126749515533,0.3268755376338959
181,"[5, 1, 32, 'tanh', 30, 5]",0.3123990297317505,0.2443591207265854,0.32633543014526367
182,"[5, 1, 64, 'tanh', 40, 7]",0.3124253749847412,0.2445002943277359,0.3263847529888153
183,"[5, 1, 64, 'tanh', 50, 7]",0.31256070733070374,0.24502500891685486,0.32659080624580383
184,"[5, 1, 32, 'relu', 50, 5]",0.3126092851161957,0.24724365770816803,0.32667234539985657
185,"[5, 1, 128, 'relu', 50, 7]",0.31278184056282043,0.24580982327461243,0.3267594873905182
186,"[3, 1, 128, 'sigmoid', 30, 7]",0.3129024803638458,0.23911933600902557,0.32740211486816406
187,"[3, 1, 64, 'relu', 50, 2]",0.3129648268222809,0.250212699174881,0.326991468667984
188,"[3, 1, 128, 'sigmoid', 40, 2]",0.312991201877594,0.25654518604278564,0.32658421993255615
189,"[5, 1, 32, 'tanh', 20, 5]",0.31302645802497864,0.24577131867408752,0.32697656750679016
190,"[5, 1, 32, 'relu', 20, 5]",0.31303614377975464,0.2480059713125229,0.3270752727985382
191,"[3, 1, 128, 'sigmoid', 20, 7]",0.3130764961242676,0.23968687653541565,0.32766658067703247
192,"[5, 1, 64, 'sigmoid', 50, 10]",0.31312668323516846,0.24802924692630768,0.3272932767868042
193,"[5, 1, 32, 'sigmoid', 20, 10]",0.3131384253501892,0.24690808355808258,0.3274807631969452
194,"[5, 1, 32, 'relu', 30, 5]",0.3131546080112457,0.2465357929468155,0.3273260295391083
195,"[5, 1, 64, 'sigmoid', 20, 10]",0.31325221061706543,0.24852584302425385,0.3273967206478119
196,"[5, 1, 128, 'tanh', 40, 7]",0.3132915496826172,0.24540360271930695,0.3273119032382965
197,"[5, 1, 128, 'relu', 40, 7]",0.31330606341362,0.24563241004943848,0.32743847370147705
198,"[3, 1, 32, 'sigmoid', 30, 5]",0.31330621242523193,0.24387741088867188,0.3282814919948578
199,"[5, 1, 32, 'sigmoid', 15, 10]",0.31334710121154785,0.24755096435546875,0.3276478350162506
200,"[5, 1, 128, 'relu', 30, 7]",0.3133528530597687,0.24544480443000793,0.32738256454467773
201,"[5, 1, 128, 'relu', 20, 7]",0.313631534576416,0.2462913990020752,0.3276000916957855
202,"[5, 1, 128, 'relu', 15, 7]",0.3136374056339264,0.24580645561218262,0.32763350009918213
203,"[5, 1, 128, 'tanh', 30, 7]",0.3137371242046356,0.24537934362888336,0.32773634791374207
204,"[5, 1, 64, 'sigmoid', 15, 10]",0.3139074146747589,0.24819491803646088,0.3283992409706116
205,"[3, 1, 32, 'sigmoid', 40, 5]",0.31395354866981506,0.2447645217180252,0.3290034830570221
206,"[5, 1, 32, 'tanh', 40, 5]",0.3140980005264282,0.24749025702476501,0.32820871472358704
207,"[5, 1, 32, 'tanh', 50, 5]",0.31422916054725647,0.24794405698776245,0.32839930057525635
208,"[5, 1, 32, 'tanh', 15, 5]",0.3143027424812317,0.24619683623313904,0.3282857835292816
209,"[5, 1, 64, 'relu', 30, 5]",0.3143228590488434,0.24665318429470062,0.3284290134906769
210,"[5, 1, 128, 'tanh', 15, 7]",0.3145650327205658,0.24568898975849152,0.32850489020347595
211,"[3, 1, 64, 'tanh', 20, 2]",0.3146640956401825,0.26150956749916077,0.32831716537475586
212,"[5, 1, 128, 'tanh', 20, 7]",0.314665824174881,0.24562005698680878,0.32861003279685974
213,"[6, 1, 128, 'sigmoid', 50, 10]",0.3148062527179718,0.24312469363212585,0.32897165417671204
214,"[6, 1, 32, 'relu', 15, 10]",0.31480827927589417,0.243971049785614,0.32908499240875244
215,"[3, 1, 128, 'sigmoid', 40, 7]",0.31492775678634644,0.24092097580432892,0.3297441899776459
216,"[6, 1, 32, 'relu', 30, 10]",0.3149625062942505,0.24503889679908752,0.32923150062561035
217,"[5, 1, 64, 'relu', 20, 5]",0.3150229752063751,0.24718140065670013,0.32912319898605347
218,"[5, 1, 128, 'tanh', 50, 7]",0.31512245535850525,0.24763348698616028,0.3293524980545044
219,"[6, 1, 32, 'relu', 40, 10]",0.3151436746120453,0.24606996774673462,0.32945409417152405
220,"[3, 1, 64, 'sigmoid', 40, 5]",0.315173476934433,0.2406873255968094,0.32976236939430237
221,"[6, 1, 32, 'relu', 20, 10]",0.31520918011665344,0.24596205353736877,0.32947054505348206
222,"[3, 1, 32, 'relu', 30, 2]",0.31523340940475464,0.25109556317329407,0.3297089636325836
223,"[6, 1, 32, 'sigmoid', 40, 10]",0.3152467906475067,0.245522603392601,0.3295220136642456
224,"[6, 1, 64, 'sigmoid', 40, 10]",0.31540581583976746,0.2468446046113968,0.3298302888870239
225,"[6, 1, 32, 'relu', 50, 10]",0.31548503041267395,0.24716582894325256,0.32984113693237305
226,"[3, 1, 64, 'sigmoid', 50, 5]",0.31548503041267395,0.24170418083667755,0.3301750123500824
227,"[5, 1, 64, 'relu', 15, 5]",0.31552180647850037,0.2483927309513092,0.32957586646080017
228,"[6, 1, 32, 'tanh', 50, 10]",0.3155249357223511,0.24774928390979767,0.3297816216945648
229,"[6, 1, 32, 'sigmoid', 20, 7]",0.3155319392681122,0.2494589388370514,0.3298334777355194
230,"[5, 1, 64, 'relu', 40, 5]",0.3155634105205536,0.24808692932128906,0.3297177255153656
231,"[6, 1, 32, 'tanh', 15, 10]",0.3156210780143738,0.24655681848526,0.32986417412757874
232,"[6, 1, 32, 'sigmoid', 50, 7]",0.31562286615371704,0.24831576645374298,0.32993558049201965
233,"[5, 1, 64, 'tanh', 20, 5]",0.3156246542930603,0.24747668206691742,0.32963311672210693
234,"[3, 1, 128, 'sigmoid', 50, 7]",0.31564268469810486,0.242636039853096,0.3305617570877075
235,"[6, 1, 32, 'tanh', 30, 10]",0.31574469804763794,0.2475919872522354,0.33001264929771423
236,"[6, 1, 32, 'tanh', 30, 7]",0.3157920837402344,0.24613144993782043,0.3300219476222992
237,"[6, 1, 32, 'tanh', 40, 10]",0.31580835580825806,0.24755467474460602,0.33009615540504456
238,"[6, 1, 64, 'relu', 30, 10]",0.31582069396972656,0.24826502799987793,0.3300865888595581
239,"[6, 1, 64, 'tanh', 40, 10]",0.3158511817455292,0.24840955436229706,0.33010056614875793
